Country,Region,Year,Happiness Rank,Happiness Score,Factors,Value
South Africa,Africa,2017,101,4.828999996,Family,1.384788632
South Africa,Africa,2017,101,4.828999996,Health (Life Expectancy),0.18708007
South Africa,Africa,2017,101,4.828999996,Freedom,0.479246736
South Africa,Africa,2017,101,4.828999996,Trust (Government Corruption),0.072509497
South Africa,Africa,2017,101,4.828999996,Generosity,0.13936238
Tunisia,Africa,2017,102,4.804999828,Economy (GDP per Capita),1.007265806
Tunisia,Africa,2017,102,4.804999828,Family,0.86835146
Tunisia,Africa,2017,102,4.804999828,Health (Life Expectancy),0.613212049
Tunisia,Africa,2017,102,4.804999828,Freedom,0.28968069
Tunisia,Africa,2017,102,4.804999828,Trust (Government Corruption),0.086723149
Tunisia,Africa,2017,102,4.804999828,Generosity,0.049693357
Palestinian Territories,Asia,2017,103,4.775000095,Economy (GDP per Capita),0.716249228
Palestinian Territories,Asia,2017,103,4.775000095,Family,1.155647159
Palestinian Territories,Asia,2017,103,4.775000095,Health (Life Expectancy),0.565666974
Palestinian Territories,Asia,2017,103,4.775000095,Freedom,0.254711062
Palestinian Territories,Asia,2017,103,4.775000095,Trust (Government Corruption),0.089282602
Palestinian Territories,Asia,2017,103,4.775000095,Generosity,0.114173174
Egypt,Africa,2017,104,4.735000134,Economy (GDP per Capita),0.989701807
Egypt,Africa,2017,104,4.735000134,Family,0.997471392
Egypt,Africa,2017,104,4.735000134,Health (Life Expectancy),0.520187259
Egypt,Africa,2017,104,4.735000134,Freedom,0.282110155
Egypt,Africa,2017,104,4.735000134,Trust (Government Corruption),0.114381365
Egypt,Africa,2017,104,4.735000134,Generosity,0.128631443
Bulgaria,Europe,2017,105,4.714000225,Economy (GDP per Capita),1.161459088
Bulgaria,Europe,2017,105,4.714000225,Family,1.434379458
Bulgaria,Europe,2017,105,4.714000225,Health (Life Expectancy),0.70821768
Bulgaria,Europe,2017,105,4.714000225,Freedom,0.289231718
Bulgaria,Europe,2017,105,4.714000225,Trust (Government Corruption),0.011051531
Bulgaria,Europe,2017,105,4.714000225,Generosity,0.113177694
Sierra Leone,Africa,2017,106,4.709000111,Economy (GDP per Capita),0.368420929
Sierra Leone,Africa,2017,106,4.709000111,Family,0.984136045
Sierra Leone,Africa,2017,106,4.709000111,Health (Life Expectancy),0.005564754
Sierra Leone,Africa,2017,106,4.709000111,Freedom,0.318697691
Sierra Leone,Africa,2017,106,4.709000111,Trust (Government Corruption),0.071095176
Sierra Leone,Africa,2017,106,4.709000111,Generosity,0.293040901
Cameroon,Africa,2017,107,4.695000172,Economy (GDP per Capita),0.564305365
Cameroon,Africa,2017,107,4.695000172,Family,0.946018219
Cameroon,Africa,2017,107,4.695000172,Health (Life Expectancy),0.132892117
Cameroon,Africa,2017,107,4.695000172,Freedom,0.430388749
Cameroon,Africa,2017,107,4.695000172,Trust (Government Corruption),0.051306631
Cameroon,Africa,2017,107,4.695000172,Generosity,0.236298457
Iran,Asia,2017,108,4.691999912,Economy (GDP per Capita),1.156873107
Iran,Asia,2017,108,4.691999912,Family,0.711551249
Iran,Asia,2017,108,4.691999912,Health (Life Expectancy),0.639333189
Iran,Asia,2017,108,4.691999912,Freedom,0.249322608
Iran,Asia,2017,108,4.691999912,Trust (Government Corruption),0.048761073
Iran,Asia,2017,108,4.691999912,Generosity,0.387242913
Albania,Europe,2017,109,4.644000053,Economy (GDP per Capita),0.996192753
Albania,Europe,2017,109,4.644000053,Family,0.803685248
Albania,Europe,2017,109,4.644000053,Health (Life Expectancy),0.731159747
Albania,Europe,2017,109,4.644000053,Freedom,0.381498635
Albania,Europe,2017,109,4.644000053,Trust (Government Corruption),0.039864216
Albania,Europe,2017,109,4.644000053,Generosity,0.201312944
Bangladesh,Asia,2017,110,4.607999802,Economy (GDP per Capita),0.586682975
Bangladesh,Asia,2017,110,4.607999802,Family,0.735131741
Bangladesh,Asia,2017,110,4.607999802,Health (Life Expectancy),0.533241034
Bangladesh,Asia,2017,110,4.607999802,Freedom,0.478356659
Bangladesh,Asia,2017,110,4.607999802,Trust (Government Corruption),0.123717859
Bangladesh,Asia,2017,110,4.607999802,Generosity,0.172255352
Namibia,Africa,2017,111,4.573999882,Economy (GDP per Capita),0.964434326
Namibia,Africa,2017,111,4.573999882,Family,1.098470807
Namibia,Africa,2017,111,4.573999882,Health (Life Expectancy),0.338611811
Namibia,Africa,2017,111,4.573999882,Freedom,0.520303547
Namibia,Africa,2017,111,4.573999882,Trust (Government Corruption),0.093146972
Namibia,Africa,2017,111,4.573999882,Generosity,0.077133745
Kenya,Africa,2017,112,4.552999973,Economy (GDP per Capita),0.560479462
Kenya,Africa,2017,112,4.552999973,Family,1.067950726
Kenya,Africa,2017,112,4.552999973,Health (Life Expectancy),0.30998835
Kenya,Africa,2017,112,4.552999973,Freedom,0.452763766
Kenya,Africa,2017,112,4.552999973,Trust (Government Corruption),0.064641319
Kenya,Africa,2017,112,4.552999973,Generosity,0.444860309
Mozambique,Africa,2017,113,4.550000191,Economy (GDP per Capita),0.23430565
Mozambique,Africa,2017,113,4.550000191,Family,0.870701015
Mozambique,Africa,2017,113,4.550000191,Health (Life Expectancy),0.106654435
Mozambique,Africa,2017,113,4.550000191,Freedom,0.480791092
Mozambique,Africa,2017,113,4.550000191,Trust (Government Corruption),0.179436386
Mozambique,Africa,2017,113,4.550000191,Generosity,0.322228104
Myanmar,Asia,2017,114,4.545000076,Economy (GDP per Capita),0.36711055
Myanmar,Asia,2017,114,4.545000076,Family,1.123235941
Myanmar,Asia,2017,114,4.545000076,Health (Life Expectancy),0.397522569
Myanmar,Asia,2017,114,4.545000076,Freedom,0.514492035
Myanmar,Asia,2017,114,4.545000076,Trust (Government Corruption),0.188816205
Myanmar,Asia,2017,114,4.545000076,Generosity,0.838075161
Senegal,Africa,2017,115,4.534999847,Economy (GDP per Capita),0.479309022
Senegal,Africa,2017,115,4.534999847,Family,1.179691911
Senegal,Africa,2017,115,4.534999847,Health (Life Expectancy),0.409362853
Senegal,Africa,2017,115,4.534999847,Freedom,0.377922267
Senegal,Africa,2017,115,4.534999847,Trust (Government Corruption),0.115460448
Senegal,Africa,2017,115,4.534999847,Generosity,0.183468893
Zambia,Africa,2017,116,4.513999939,Economy (GDP per Capita),0.636406779
Zambia,Africa,2017,116,4.513999939,Family,1.003187299
Zambia,Africa,2017,116,4.513999939,Health (Life Expectancy),0.257835895
Zambia,Africa,2017,116,4.513999939,Freedom,0.461603492
Zambia,Africa,2017,116,4.513999939,Trust (Government Corruption),0.07821355
Zambia,Africa,2017,116,4.513999939,Generosity,0.249580145
Iraq,Asia,2017,117,4.497000217,Economy (GDP per Capita),1.102710485
Iraq,Asia,2017,117,4.497000217,Family,0.978613198
Iraq,Asia,2017,117,4.497000217,Health (Life Expectancy),0.50118047
Iraq,Asia,2017,117,4.497000217,Freedom,0.288555533
Iraq,Asia,2017,117,4.497000217,Trust (Government Corruption),0.107215755
Iraq,Asia,2017,117,4.497000217,Generosity,0.199637264
Gabon,Africa,2017,118,4.465000153,Economy (GDP per Capita),1.198210239
Gabon,Africa,2017,118,4.465000153,Family,1.155620217
Gabon,Africa,2017,118,4.465000153,Health (Life Expectancy),0.356578588
Gabon,Africa,2017,118,4.465000153,Freedom,0.312328577
Gabon,Africa,2017,118,4.465000153,Trust (Government Corruption),0.076046787
Gabon,Africa,2017,118,4.465000153,Generosity,0.043785378
Ethiopia,Africa,2017,119,4.460000038,Economy (GDP per Capita),0.339233845
Ethiopia,Africa,2017,119,4.460000038,Family,0.864669204
Ethiopia,Africa,2017,119,4.460000038,Health (Life Expectancy),0.353409708
Ethiopia,Africa,2017,119,4.460000038,Freedom,0.408842742
Ethiopia,Africa,2017,119,4.460000038,Trust (Government Corruption),0.165455714
Ethiopia,Africa,2017,119,4.460000038,Generosity,0.31265074
Sri Lanka,Asia,2017,120,4.440000057,Economy (GDP per Capita),1.009850144
Sri Lanka,Asia,2017,120,4.440000057,Family,1.259976387
Sri Lanka,Asia,2017,120,4.440000057,Health (Life Expectancy),0.625130832
Sri Lanka,Asia,2017,120,4.440000057,Freedom,0.561213255
Sri Lanka,Asia,2017,120,4.440000057,Trust (Government Corruption),0.073653966
Sri Lanka,Asia,2017,120,4.440000057,Generosity,0.490863562
Armenia,Asia,2017,121,4.375999928,Economy (GDP per Capita),0.900596738
Armenia,Asia,2017,121,4.375999928,Family,1.007483721
Armenia,Asia,2017,121,4.375999928,Health (Life Expectancy),0.637524426
Armenia,Asia,2017,121,4.375999928,Freedom,0.198303267
Armenia,Asia,2017,121,4.375999928,Trust (Government Corruption),0.026674422
Armenia,Asia,2017,121,4.375999928,Generosity,0.083488092
India,Asia,2017,122,4.315000057,Economy (GDP per Capita),0.792221248
India,Asia,2017,122,4.315000057,Family,0.754372597
India,Asia,2017,122,4.315000057,Health (Life Expectancy),0.455427617
India,Asia,2017,122,4.315000057,Freedom,0.469987005
India,Asia,2017,122,4.315000057,Trust (Government Corruption),0.092226885
India,Asia,2017,122,4.315000057,Generosity,0.231538489
Mauritania,Africa,2017,123,4.291999817,Economy (GDP per Capita),0.648457289
Mauritania,Africa,2017,123,4.291999817,Family,1.27203083
Mauritania,Africa,2017,123,4.291999817,Health (Life Expectancy),0.28534928
Mauritania,Africa,2017,123,4.291999817,Freedom,0.096098043
Mauritania,Africa,2017,123,4.291999817,Trust (Government Corruption),0.136957005
Mauritania,Africa,2017,123,4.291999817,Generosity,0.201870024
Congo (Brazzaville),Africa,2017,124,4.290999889,Economy (GDP per Capita),0.808964252
Congo (Brazzaville),Africa,2017,124,4.290999889,Family,0.832044363
Congo (Brazzaville),Africa,2017,124,4.290999889,Health (Life Expectancy),0.289957434
Congo (Brazzaville),Africa,2017,124,4.290999889,Freedom,0.435025871
Congo (Brazzaville),Africa,2017,124,4.290999889,Trust (Government Corruption),0.079618134
Congo (Brazzaville),Africa,2017,124,4.290999889,Generosity,0.120852128
Georgia,Asia,2017,125,4.285999775,Economy (GDP per Capita),0.950612664
Georgia,Asia,2017,125,4.285999775,Family,0.570614934
Georgia,Asia,2017,125,4.285999775,Health (Life Expectancy),0.649546981
Georgia,Asia,2017,125,4.285999775,Freedom,0.309410036
Georgia,Asia,2017,125,4.285999775,Trust (Government Corruption),0.251666635
Georgia,Asia,2017,125,4.285999775,Generosity,0.054008815
Congo (Kinshasa),Africa,2017,126,4.28000021,Economy (GDP per Capita),0.092102349
Congo (Kinshasa),Africa,2017,126,4.28000021,Family,1.229023457
Congo (Kinshasa),Africa,2017,126,4.28000021,Health (Life Expectancy),0.191407025
Congo (Kinshasa),Africa,2017,126,4.28000021,Freedom,0.235961348
Congo (Kinshasa),Africa,2017,126,4.28000021,Trust (Government Corruption),0.060241356
Congo (Kinshasa),Africa,2017,126,4.28000021,Generosity,0.246455833
Mali,Africa,2017,127,4.190000057,Economy (GDP per Capita),0.476180494
Mali,Africa,2017,127,4.190000057,Family,1.281473398
Mali,Africa,2017,127,4.190000057,Health (Life Expectancy),0.169365674
Mali,Africa,2017,127,4.190000057,Freedom,0.306613743
Mali,Africa,2017,127,4.190000057,Trust (Government Corruption),0.104970247
Mali,Africa,2017,127,4.190000057,Generosity,0.183354199
Ivory Coast,Africa,2017,128,4.179999828,Economy (GDP per Capita),0.603048921
Ivory Coast,Africa,2017,128,4.179999828,Family,0.90478003
Ivory Coast,Africa,2017,128,4.179999828,Health (Life Expectancy),0.04864217
Ivory Coast,Africa,2017,128,4.179999828,Freedom,0.447706193
Ivory Coast,Africa,2017,128,4.179999828,Trust (Government Corruption),0.130061775
Ivory Coast,Africa,2017,128,4.179999828,Generosity,0.20123747
Cambodia,Asia,2017,129,4.168000221,Economy (GDP per Capita),0.601765096
Cambodia,Asia,2017,129,4.168000221,Family,1.006238341
Cambodia,Asia,2017,129,4.168000221,Health (Life Expectancy),0.429783404
Cambodia,Asia,2017,129,4.168000221,Freedom,0.633375823
Cambodia,Asia,2017,129,4.168000221,Trust (Government Corruption),0.068105951
Cambodia,Asia,2017,129,4.168000221,Generosity,0.385922968
Sudan,Africa,2017,130,4.138999939,Economy (GDP per Capita),0.659516692
Sudan,Africa,2017,130,4.138999939,Family,1.21400857
Sudan,Africa,2017,130,4.138999939,Health (Life Expectancy),0.290920824
Sudan,Africa,2017,130,4.138999939,Freedom,0.014995855
Sudan,Africa,2017,130,4.138999939,Trust (Government Corruption),0.08984752
Sudan,Africa,2017,130,4.138999939,Generosity,0.182317451
Ghana,Africa,2017,131,4.119999886,Economy (GDP per Capita),0.667224824
Ghana,Africa,2017,131,4.119999886,Family,0.873664737
Ghana,Africa,2017,131,4.119999886,Health (Life Expectancy),0.295637727
Ghana,Africa,2017,131,4.119999886,Freedom,0.423026294
Ghana,Africa,2017,131,4.119999886,Trust (Government Corruption),0.02533637
Ghana,Africa,2017,131,4.119999886,Generosity,0.256923944
Ukraine,Europe,2017,132,4.096000195,Economy (GDP per Capita),0.894651949
Ukraine,Europe,2017,132,4.096000195,Family,1.394537568
Ukraine,Europe,2017,132,4.096000195,Health (Life Expectancy),0.575903952
Ukraine,Europe,2017,132,4.096000195,Freedom,0.122974776
Ukraine,Europe,2017,132,4.096000195,Trust (Government Corruption),0.023029471
Ukraine,Europe,2017,132,4.096000195,Generosity,0.270061463
Uganda,Africa,2017,133,4.080999851,Economy (GDP per Capita),0.381430715
Uganda,Africa,2017,133,4.080999851,Family,1.129827738
Uganda,Africa,2017,133,4.080999851,Health (Life Expectancy),0.217632607
Uganda,Africa,2017,133,4.080999851,Freedom,0.443185955
Uganda,Africa,2017,133,4.080999851,Trust (Government Corruption),0.057069719
Uganda,Africa,2017,133,4.080999851,Generosity,0.325766057
Burkina Faso,Africa,2017,134,4.032000065,Economy (GDP per Capita),0.350227714
Burkina Faso,Africa,2017,134,4.032000065,Family,1.043280005
Burkina Faso,Africa,2017,134,4.032000065,Health (Life Expectancy),0.215844259
Burkina Faso,Africa,2017,134,4.032000065,Freedom,0.324367851
Burkina Faso,Africa,2017,134,4.032000065,Trust (Government Corruption),0.120328106
Burkina Faso,Africa,2017,134,4.032000065,Generosity,0.250864685
Niger,Africa,2017,135,4.027999878,Economy (GDP per Capita),0.161925331
Niger,Africa,2017,135,4.027999878,Family,0.993025005
Niger,Africa,2017,135,4.027999878,Health (Life Expectancy),0.268505007
Niger,Africa,2017,135,4.027999878,Freedom,0.363658696
Niger,Africa,2017,135,4.027999878,Trust (Government Corruption),0.138572946
Niger,Africa,2017,135,4.027999878,Generosity,0.228673846
Malawi,Africa,2017,136,3.970000029,Economy (GDP per Capita),0.233442038
Malawi,Africa,2017,136,3.970000029,Family,0.512568831
Malawi,Africa,2017,136,3.970000029,Health (Life Expectancy),0.315089583
Malawi,Africa,2017,136,3.970000029,Freedom,0.466914654
Malawi,Africa,2017,136,3.970000029,Trust (Government Corruption),0.072711654
Malawi,Africa,2017,136,3.970000029,Generosity,0.28717047
Chad,Africa,2017,137,3.936000109,Economy (GDP per Capita),0.438012987
Chad,Africa,2017,137,3.936000109,Family,0.953855872
Chad,Africa,2017,137,3.936000109,Health (Life Expectancy),0.041134715
Chad,Africa,2017,137,3.936000109,Freedom,0.162342027
Chad,Africa,2017,137,3.936000109,Trust (Government Corruption),0.053581882
Chad,Africa,2017,137,3.936000109,Generosity,0.21611385
Zimbabwe,Africa,2017,138,3.875,Economy (GDP per Capita),0.375846535
Zimbabwe,Africa,2017,138,3.875,Family,1.083095908
Zimbabwe,Africa,2017,138,3.875,Health (Life Expectancy),0.196763754
Zimbabwe,Africa,2017,138,3.875,Freedom,0.336384207
Zimbabwe,Africa,2017,138,3.875,Trust (Government Corruption),0.095375381
Zimbabwe,Africa,2017,138,3.875,Generosity,0.189143494
Lesotho,Africa,2017,139,3.808000088,Economy (GDP per Capita),0.521021247
Lesotho,Africa,2017,139,3.808000088,Family,1.190095186
Lesotho,Africa,2017,139,3.808000088,Health (Life Expectancy),0
Lesotho,Africa,2017,139,3.808000088,Freedom,0.390661299
Lesotho,Africa,2017,139,3.808000088,Trust (Government Corruption),0.11909464
Lesotho,Africa,2017,139,3.808000088,Generosity,0.157497272
Angola,Africa,2017,140,3.795000076,Economy (GDP per Capita),0.85842818
Angola,Africa,2017,140,3.795000076,Family,1.10441196
Angola,Africa,2017,140,3.795000076,Health (Life Expectancy),0.049868666
Angola,Africa,2017,140,3.795000076,Freedom,0
Angola,Africa,2017,140,3.795000076,Trust (Government Corruption),0.069720335
Angola,Africa,2017,140,3.795000076,Generosity,0.09792649
Afghanistan,Asia,2017,141,3.79399991,Economy (GDP per Capita),0.401477218
Afghanistan,Asia,2017,141,3.79399991,Family,0.581543326
Afghanistan,Asia,2017,141,3.79399991,Health (Life Expectancy),0.180746779
Afghanistan,Asia,2017,141,3.79399991,Freedom,0.10617952
Afghanistan,Asia,2017,141,3.79399991,Trust (Government Corruption),0.06115783
Afghanistan,Asia,2017,141,3.79399991,Generosity,0.311870933
Botswana,Africa,2017,142,3.766000032,Economy (GDP per Capita),1.122094154
Botswana,Africa,2017,142,3.766000032,Family,1.221554995
Botswana,Africa,2017,142,3.766000032,Health (Life Expectancy),0.341755509
Botswana,Africa,2017,142,3.766000032,Freedom,0.505196333
Botswana,Africa,2017,142,3.766000032,Trust (Government Corruption),0.098583199
Botswana,Africa,2017,142,3.766000032,Generosity,0.099348448
Benin,Africa,2017,143,3.657000065,Economy (GDP per Capita),0.431085408
Benin,Africa,2017,143,3.657000065,Family,0.435299844
Benin,Africa,2017,143,3.657000065,Health (Life Expectancy),0.209930211
Benin,Africa,2017,143,3.657000065,Freedom,0.425962776
Benin,Africa,2017,143,3.657000065,Trust (Government Corruption),0.060929015
Benin,Africa,2017,143,3.657000065,Generosity,0.207948461
Madagascar,Africa,2017,144,3.644000053,Economy (GDP per Capita),0.305808693
Madagascar,Africa,2017,144,3.644000053,Family,0.913020372
Madagascar,Africa,2017,144,3.644000053,Health (Life Expectancy),0.375223309
Madagascar,Africa,2017,144,3.644000053,Freedom,0.189196765
Madagascar,Africa,2017,144,3.644000053,Trust (Government Corruption),0.067231975
Madagascar,Africa,2017,144,3.644000053,Generosity,0.20873253
Haiti,North America,2017,145,3.602999926,Economy (GDP per Capita),0.368610263
Haiti,North America,2017,145,3.602999926,Family,0.640449822
Haiti,North America,2017,145,3.602999926,Health (Life Expectancy),0.27732113
Haiti,North America,2017,145,3.602999926,Freedom,0.030369857
Haiti,North America,2017,145,3.602999926,Trust (Government Corruption),0.09987215
